account_id,account_name,account_type,industry,geography,country,region,company_size,employee_band,revenue_band,buyer_persona_primary,buyer_persona_secondary,account_tier,current_customer_flag,strategic_account_flag,digital_maturity_score,data_intensity_score,propensity_score,sales_coverage_flag,owner_type
A0910,Nexus Networks 910,Prospect,Healthcare,Europe,Sweden,Nordics,Strategic,10000+,$5B+,CFO,Strategy,Tier 1,No,Yes,61,68,55,Uncovered,No Owner
A0911,Summit Global 911,Prospect,Healthcare,North America,Canada,Canada,Enterprise,5000-9999,$1B-$5B,CRO,Strategy,Tier 2,No,No,55,70,78,Uncovered,No Owner
A0912,Horizon Ventures 912,Customer,Healthcare,North America,United States,US West,Strategic,10000+,$5B+,Product,CFO,Tier 1,Yes,Yes,64,73,67,Covered,Farmer
A0913,Evergreen Insights 913,Prospect,Technology,North America,United States,US East,Enterprise,5000-9999,$1B-$5B,CRO,Strategy,Tier 2,No,No,64,83,79,Uncovered,No Owner
A0914,Catalyst Capital 914,Customer,Healthcare,North America,Canada,Canada,Strategic,10000+,$5B+,CFO,Strategy,Tier 1,Yes,Yes,74,89,76,Covered,Farmer
A0915,Sterling Group 915,Prospect,Manufacturing,APAC,Singapore,Singapore,Strategic,10000+,$5B+,Product,CFO,Tier 1,No,Yes,62,63,52,Covered,Hunter
A0916,Vertex Digital 916,Prospect,Technology,North America,Canada,Canada,Mid-Market,1000-4999,$250M-$1B,Product,Strategy,Tier 3,No,No,53,82,79,Uncovered,No Owner
A0917,Sterling Health 917,Customer,Technology,Europe,United Kingdom,UKI,Mid-Market,1000-4999,$250M-$1B,CRO,Product,Tier 3,Yes,No,74,97,88,Uncovered,No Owner
A0918,BluePeak Labs 918,Prospect,Manufacturing,APAC,Singapore,Singapore,Enterprise,5000-9999,$1B-$5B,Product,Strategy,Tier 2,No,No,61,59,49,Uncovered,No Owner
A0919,Nexus Ventures 919,Prospect,Financial Services,APAC,Australia,Australia,Enterprise,5000-9999,$1B-$5B,CFO,Strategy,Tier 2,No,No,83,74,78,Covered,Hunter
A0920,BluePeak Industries 920,Customer,Healthcare,Middle East,Qatar,GCC,Mid-Market,1000-4999,$250M-$1B,Product,CRO,Tier 3,Yes,No,95,64,61,Uncovered,No Owner
A0921,Meridian Solutions 921,Prospect,Healthcare,APAC,Australia,Australia,Enterprise,5000-9999,$1B-$5B,Product,Strategy,Tier 2,No,No,66,66,66,Uncovered,No Owner
A0922,Horizon Holdings 922,Customer,Manufacturing,APAC,Australia,Australia,Enterprise,5000-9999,$1B-$5B,Product,Strategy,Tier 2,Yes,No,78,59,66,Covered,Farmer
A0923,Pioneer Partners 923,Prospect,Manufacturing,APAC,Singapore,Singapore,Strategic,10000+,$5B+,CRO,Strategy,Tier 1,No,Yes,35,75,51,Uncovered,No Owner
A0924,Northstar Systems 924,Customer,Healthcare,Europe,Sweden,Nordics,Enterprise,5000-9999,$1B-$5B,Product,CRO,Tier 2,Yes,No,63,79,78,Uncovered,No Owner
A0925,Sterling Partners 925,Prospect,Manufacturing,North America,Canada,Canada,Enterprise,5000-9999,$1B-$5B,CRO,CFO,Tier 2,No,No,69,88,73,Covered,Hunter
A0926,Clearview Manufacturing 926,Prospect,Financial Services,North America,United States,US East,Mid-Market,1000-4999,$250M-$1B,Strategy,Product,Tier 3,No,No,71,99,81,Uncovered,No Owner
A0927,Nexus Partners 927,Customer,Healthcare,Europe,Germany,DACH,Strategic,10000+,$5B+,Strategy,CRO,Tier 1,Yes,Yes,68,86,74,Uncovered,No Owner
A0928,Orion Technologies 928,Customer,Healthcare,North America,United States,US West,Enterprise,5000-9999,$1B-$5B,Product,CRO,Tier 2,Yes,No,84,90,88,Covered,Farmer
A0929,Atlas Networks 929,Prospect,Technology,North America,United States,US West,Enterprise,5000-9999,$1B-$5B,Product,CRO,Tier 2,No,No,71,93,63,Uncovered,No Owner
A0930,Orion Technologies 930,Customer,Technology,Europe,Sweden,Nordics,Enterprise,5000-9999,$1B-$5B,Product,CFO,Tier 2,Yes,No,62,79,85,Uncovered,No Owner
A0931,Frontier Digital 931,Prospect,Manufacturing,Middle East,United Arab Emirates,UAE,Mid-Market,1000-4999,$250M-$1B,CRO,Product,Tier 3,No,No,65,55,56,Uncovered,No Owner
A0932,Pioneer Systems 932,Customer,Healthcare,North America,United States,US East,Enterprise,5000-9999,$1B-$5B,Strategy,CRO,Tier 2,Yes,No,77,63,62,Covered,Farmer
A0933,BluePeak Digital 933,Prospect,Manufacturing,Europe,Germany,DACH,Strategic,10000+,$5B+,CRO,CFO,Tier 1,No,Yes,53,63,53,Covered,Hunter
A0934,Clearview Industries 934,Customer,Financial Services,Middle East,Qatar,GCC,Enterprise,5000-9999,$1B-$5B,CRO,Product,Tier 2,Yes,No,70,74,61,Uncovered,No Owner
A0935,Atlas Solutions 935,Prospect,Technology,Middle East,Qatar,GCC,Enterprise,5000-9999,$1B-$5B,CRO,Product,Tier 2,No,Yes,95,94,88,Uncovered,No Owner
A0936,BluePeak Solutions 936,Prospect,Healthcare,Middle East,Qatar,GCC,Mid-Market,1000-4999,$250M-$1B,Strategy,CFO,Tier 3,No,No,73,87,77,Covered,Hunter
A0937,Northstar Insights 937,Prospect,Healthcare,North America,United States,US East,Enterprise,5000-9999,$1B-$5B,Strategy,Product,Tier 2,No,No,49,79,63,Uncovered,No Owner
A0938,Trinity Capital 938,Prospect,Manufacturing,North America,United States,US West,Enterprise,5000-9999,$1B-$5B,Product,Strategy,Tier 2,No,No,55,62,40,Uncovered,No Owner
A0939,Sterling Digital 939,Prospect,Technology,Europe,Sweden,Nordics,Mid-Market,1000-4999,$250M-$1B,Product,CFO,Tier 3,No,No,80,74,66,Covered,Hunter
A0940,BluePeak Industries 940,Customer,Financial Services,North America,United States,US East,Enterprise,5000-9999,$1B-$5B,CRO,CFO,Tier 2,Yes,No,65,85,61,Covered,Farmer
A0941,BluePeak Holdings 941,Prospect,Financial Services,North America,United States,US East,Mid-Market,1000-4999,$250M-$1B,Strategy,CRO,Tier 3,No,No,66,90,91,Covered,Hunter
A0942,Nova Insights 942,Prospect,Financial Services,North America,United States,US West,Mid-Market,1000-4999,$250M-$1B,Product,CFO,Tier 3,No,No,94,72,77,Uncovered,No Owner
A0943,Meridian Technologies 943,Prospect,Financial Services,North America,Canada,Canada,Enterprise,5000-9999,$1B-$5B,CFO,CRO,Tier 2,No,No,85,89,74,Covered,Hunter
A0944,Quantum Data 944,Prospect,Financial Services,Europe,France,France,Enterprise,5000-9999,$1B-$5B,CFO,Strategy,Tier 2,No,No,63,68,64,Uncovered,No Owner
A0945,Northstar Systems 945,Prospect,Healthcare,Middle East,Saudi Arabia,Saudi Arabia,Enterprise,5000-9999,$1B-$5B,Product,Strategy,Tier 2,No,No,84,94,90,Covered,Hunter
A0946,Pioneer Analytics 946,Prospect,Financial Services,Middle East,Qatar,GCC,Enterprise,5000-9999,$1B-$5B,CRO,Strategy,Tier 2,No,No,78,72,78,Uncovered,No Owner
A0947,Meridian Technologies 947,Customer,Manufacturing,North America,United States,US East,Enterprise,5000-9999,$1B-$5B,Product,CFO,Tier 2,Yes,No,71,80,84,Uncovered,No Owner
A0948,Trinity Networks 948,Prospect,Technology,Europe,Sweden,Nordics,Mid-Market,1000-4999,$250M-$1B,Strategy,Product,Tier 3,No,No,89,85,72,Uncovered,No Owner
A0949,Northstar Ventures 949,Prospect,Technology,APAC,Australia,Australia,Mid-Market,1000-4999,$250M-$1B,CRO,CFO,Tier 3,No,No,74,99,72,Uncovered,No Owner
A0950,Trinity Capital 950,Prospect,Financial Services,APAC,India,India,Mid-Market,1000-4999,$250M-$1B,CRO,CFO,Tier 3,No,No,99,99,76,Uncovered,No Owner
A0951,Catalyst Networks 951,Prospect,Financial Services,Europe,France,France,Enterprise,5000-9999,$1B-$5B,CRO,CFO,Tier 2,No,No,61,68,68,Covered,Hunter
A0952,Orion Digital 952,Customer,Financial Services,Middle East,Saudi Arabia,Saudi Arabia,Mid-Market,1000-4999,$250M-$1B,CFO,Strategy,Tier 3,Yes,No,70,57,65,Covered,Farmer
A0953,Catalyst Labs 953,Prospect,Manufacturing,North America,Canada,Canada,Mid-Market,1000-4999,$250M-$1B,Strategy,CFO,Tier 3,No,No,65,61,78,Covered,Hunter
A0954,Atlas Ventures 954,Prospect,Manufacturing,Middle East,United Arab Emirates,UAE,Mid-Market,1000-4999,$250M-$1B,CFO,CRO,Tier 3,No,Yes,71,60,84,Uncovered,No Owner
A0955,Nova Holdings 955,Customer,Healthcare,North America,United States,US West,Enterprise,5000-9999,$1B-$5B,CFO,Product,Tier 2,Yes,Yes,95,75,84,Uncovered,No Owner
A0956,Trinity Holdings 956,Customer,Financial Services,North America,Canada,Canada,Strategic,10000+,$5B+,Strategy,CFO,Tier 1,Yes,Yes,47,78,58,Covered,Farmer
A0957,Orion Digital 957,Customer,Financial Services,North America,United States,US West,Strategic,10000+,$5B+,Strategy,Product,Tier 1,Yes,Yes,59,87,79,Covered,Farmer
A0958,BluePeak Holdings 958,Prospect,Manufacturing,North America,United States,US West,Mid-Market,1000-4999,$250M-$1B,CRO,CFO,Tier 3,No,No,58,69,65,Uncovered,No Owner
A0959,Evergreen Ventures 959,Customer,Manufacturing,North America,Canada,Canada,Strategic,10000+,$5B+,Strategy,Product,Tier 1,Yes,Yes,62,78,49,Covered,Farmer
A0960,Orion Solutions 960,Prospect,Financial Services,APAC,Singapore,Singapore,Mid-Market,1000-4999,$250M-$1B,Strategy,CFO,Tier 3,No,No,86,99,90,Uncovered,No Owner
A0961,Clearview Analytics 961,Customer,Manufacturing,Europe,Sweden,Nordics,Mid-Market,1000-4999,$250M-$1B,Strategy,CRO,Tier 3,Yes,No,74,63,59,Covered,Farmer
A0962,Pioneer Solutions 962,Customer,Manufacturing,North America,United States,US West,Enterprise,5000-9999,$1B-$5B,Product,CRO,Tier 2,Yes,No,86,66,86,Uncovered,No Owner
A0963,Trinity Partners 963,Customer,Financial Services,APAC,Australia,Australia,Mid-Market,1000-4999,$250M-$1B,Strategy,CRO,Tier 3,Yes,No,78,73,75,Covered,Farmer
A0964,Crescent Global 964,Prospect,Technology,Middle East,United Arab Emirates,UAE,Mid-Market,1000-4999,$250M-$1B,CRO,Strategy,Tier 3,No,No,88,99,91,Uncovered,No Owner
A0965,Nexus Health 965,Prospect,Manufacturing,Europe,France,France,Enterprise,5000-9999,$1B-$5B,Product,Strategy,Tier 2,No,No,37,69,77,Uncovered,No Owner
A0966,Nexus Advisory 966,Prospect,Manufacturing,North America,United States,US West,Enterprise,5000-9999,$1B-$5B,CFO,CRO,Tier 2,No,No,50,65,60,Covered,Hunter
A0967,Crescent Technologies 967,Prospect,Healthcare,North America,United States,US East,Mid-Market,1000-4999,$250M-$1B,Strategy,Product,Tier 3,No,No,55,81,84,Uncovered,No Owner
A0968,Pioneer Analytics 968,Prospect,Technology,Europe,Germany,DACH,Enterprise,5000-9999,$1B-$5B,Strategy,CFO,Tier 2,No,No,71,68,78,Covered,Hunter
A0969,Catalyst Enterprises 969,Customer,Technology,North America,Canada,Canada,Enterprise,5000-9999,$1B-$5B,Product,CFO,Tier 2,Yes,No,77,75,71,Covered,Farmer
A0970,Horizon Solutions 970,Prospect,Technology,Europe,France,France,Enterprise,5000-9999,$1B-$5B,CFO,CRO,Tier 2,No,No,86,82,78,Covered,Hunter
A0971,Pioneer Global 971,Customer,Healthcare,Europe,United Kingdom,UKI,Enterprise,5000-9999,$1B-$5B,Product,Strategy,Tier 2,Yes,No,67,79,73,Covered,Farmer
A0972,Atlas Analytics 972,Prospect,Manufacturing,APAC,India,India,Mid-Market,1000-4999,$250M-$1B,CRO,CFO,Tier 3,No,No,51,63,53,Uncovered,No Owner
A0973,Nexus Labs 973,Customer,Financial Services,Europe,Sweden,Nordics,Strategic,10000+,$5B+,Product,CFO,Tier 1,Yes,Yes,62,76,55,Uncovered,No Owner
A0974,Atlas Health 974,Customer,Technology,Europe,France,France,Mid-Market,1000-4999,$250M-$1B,CRO,CFO,Tier 3,Yes,No,68,80,70,Covered,Farmer
A0975,Meridian Holdings 975,Prospect,Financial Services,APAC,Australia,Australia,Mid-Market,1000-4999,$250M-$1B,CFO,CRO,Tier 3,No,No,66,82,79,Uncovered,No Owner
A0976,BluePeak Partners 976,Prospect,Technology,North America,Canada,Canada,Enterprise,5000-9999,$1B-$5B,Strategy,Product,Tier 2,No,No,88,84,77,Covered,Hunter
A0977,Clearview Insights 977,Prospect,Manufacturing,Middle East,Saudi Arabia,Saudi Arabia,Enterprise,5000-9999,$1B-$5B,Product,CFO,Tier 2,No,No,42,66,55,Covered,Hunter
A0978,Quantum Enterprises 978,Customer,Manufacturing,Middle East,United Arab Emirates,UAE,Enterprise,5000-9999,$1B-$5B,CFO,Strategy,Tier 2,Yes,No,63,67,56,Covered,Farmer
A0979,Northstar Industries 979,Prospect,Technology,North America,United States,US East,Enterprise,5000-9999,$1B-$5B,CFO,Product,Tier 2,No,No,74,73,63,Uncovered,No Owner
A0980,Nova Capital 980,Customer,Manufacturing,Europe,France,France,Enterprise,5000-9999,$1B-$5B,CFO,CRO,Tier 2,Yes,No,58,61,59,Covered,Farmer
A0981,BluePeak Solutions 981,Customer,Financial Services,North America,United States,US East,Enterprise,5000-9999,$1B-$5B,CRO,CFO,Tier 2,Yes,No,88,76,91,Covered,Farmer
A0982,Evergreen Group 982,Prospect,Technology,APAC,Japan,Japan,Mid-Market,1000-4999,$250M-$1B,CFO,Product,Tier 3,No,No,91,87,65,Covered,Hunter
A0983,Catalyst Partners 983,Customer,Healthcare,North America,Canada,Canada,Enterprise,5000-9999,$1B-$5B,Strategy,CRO,Tier 2,Yes,No,54,82,65,Uncovered,No Owner
A0984,Nexus Networks 984,Customer,Technology,Europe,United Kingdom,UKI,Enterprise,5000-9999,$1B-$5B,CRO,Product,Tier 2,Yes,No,94,88,96,Covered,Farmer
A0985,Apex Digital 985,Prospect,Technology,North America,United States,US East,Mid-Market,1000-4999,$250M-$1B,CFO,Product,Tier 3,No,No,77,87,84,Covered,Hunter
A0986,Frontier Enterprises 986,Customer,Healthcare,North America,United States,US East,Strategic,10000+,$5B+,CFO,Strategy,Tier 1,Yes,Yes,68,61,72,Covered,Farmer
A0987,Northstar Advisory 987,Prospect,Manufacturing,North America,United States,US West,Enterprise,5000-9999,$1B-$5B,CRO,Strategy,Tier 2,No,No,62,66,61,Uncovered,No Owner
A0988,Quantum Advisory 988,Customer,Financial Services,North America,United States,US East,Mid-Market,1000-4999,$250M-$1B,CRO,Strategy,Tier 3,Yes,No,72,99,81,Covered,Farmer
A0989,Orion Group 989,Prospect,Financial Services,APAC,Singapore,Singapore,Enterprise,5000-9999,$1B-$5B,Strategy,CRO,Tier 2,No,No,59,86,82,Uncovered,No Owner
A0990,Crescent Manufacturing 990,Customer,Manufacturing,Europe,Germany,DACH,Strategic,10000+,$5B+,Strategy,Product,Tier 1,Yes,Yes,77,83,87,Covered,Farmer
A0991,Clearview Labs 991,Prospect,Healthcare,Europe,United Kingdom,UKI,Enterprise,5000-9999,$1B-$5B,Strategy,CRO,Tier 2,No,No,60,62,49,Uncovered,No Owner
A0992,Catalyst Partners 992,Customer,Manufacturing,North America,United States,US East,Enterprise,5000-9999,$1B-$5B,Product,Strategy,Tier 2,Yes,No,47,72,76,Uncovered,No Owner
A0993,Evergreen Health 993,Prospect,Technology,North America,United States,US East,Mid-Market,1000-4999,$250M-$1B,Strategy,CFO,Tier 3,No,No,86,75,82,Uncovered,No Owner
A0994,Vertex Holdings 994,Prospect,Financial Services,Europe,United Kingdom,UKI,Mid-Market,1000-4999,$250M-$1B,CFO,Product,Tier 3,No,No,63,89,68,Covered,Hunter
A0995,Quantum Advisory 995,Customer,Technology,Middle East,Saudi Arabia,Saudi Arabia,Mid-Market,1000-4999,$250M-$1B,CRO,Product,Tier 3,Yes,No,79,82,72,Covered,Farmer
A0996,Horizon Global 996,Prospect,Manufacturing,North America,United States,US East,Mid-Market,1000-4999,$250M-$1B,CFO,Strategy,Tier 3,No,No,58,53,46,Covered,Hunter
A0997,Atlas Capital 997,Prospect,Healthcare,APAC,India,India,Mid-Market,1000-4999,$250M-$1B,Product,CFO,Tier 3,No,No,79,82,78,Covered,Hunter
A0998,Nexus Systems 998,Prospect,Technology,Europe,Germany,DACH,Strategic,10000+,$5B+,CFO,Product,Tier 1,No,Yes,93,78,74,Uncovered,No Owner
A0999,Crescent Digital 999,Customer,Technology,North America,United States,US East,Enterprise,5000-9999,$1B-$5B,Strategy,CRO,Tier 2,Yes,No,75,80,71,Covered,Farmer
A1000,Clearview Enterprises 1000,Customer,Healthcare,North America,United States,US East,Enterprise,5000-9999,$1B-$5B,CFO,CRO,Tier 2,Yes,No,48,65,40,Covered,Farmer
